timestamp,room_number,sensor_id_occ,sensor_id_temp,occupancy,temperature
2024-01-01 05:55:00,105,OCC_105,TEMP_105,1,23.14
2024-01-01 06:00:00,105,OCC_105,TEMP_105,0,23.38
2024-01-01 06:05:00,105,OCC_105,TEMP_105,0,22.78
2024-01-01 06:10:00,105,OCC_105,TEMP_105,0,23.12
2024-01-01 06:15:00,105,OCC_105,TEMP_105,0,22.83
2024-01-01 06:20:00,105,OCC_105,TEMP_105,0,22.97
2024-01-01 06:25:00,105,OCC_105,TEMP_105,0,23.19
2024-01-01 06:30:00,105,OCC_105,TEMP_105,0,23.37
2024-01-01 06:35:00,105,OCC_105,TEMP_105,0,23.32
2024-01-01 06:40:00,105,OCC_105,TEMP_105,0,22.74
2024-01-01 06:45:00,105,OCC_105,TEMP_105,0,23.26
2024-01-01 06:50:00,105,OCC_105,TEMP_105,0,23.64
2024-01-01 06:55:00,105,OCC_105,TEMP_105,0,24.26
2024-01-01 07:00:00,105,OCC_105,TEMP_105,1,23.65
2024-01-01 07:05:00,105,OCC_105,TEMP_105,1,23.56
2024-01-01 07:10:00,105,OCC_105,TEMP_105,1,23.9
2024-01-01 07:15:00,105,OCC_105,TEMP_105,1,24.3
2024-01-01 07:20:00,105,OCC_105,TEMP_105,1,22.92
2024-01-01 07:25:00,105,OCC_105,TEMP_105,1,23.28
2024-01-01 07:30:00,105,OCC_105,TEMP_105,1,24.05
2024-01-01 07:35:00,105,OCC_105,TEMP_105,1,23.72
2024-01-01 07:40:00,105,OCC_105,TEMP_105,1,24.39
2024-01-01 07:45:00,105,OCC_105,TEMP_105,1,24.31
2024-01-01 07:50:00,105,OCC_105,TEMP_105,1,22.93
2024-01-01 07:55:00,105,OCC_105,TEMP_105,1,24.27
2024-01-01 08:00:00,105,OCC_105,TEMP_105,1,24.0
2024-01-01 08:05:00,105,OCC_105,TEMP_105,1,23.42
2024-01-01 08:10:00,105,OCC_105,TEMP_105,1,24.69
2024-01-01 08:15:00,105,OCC_105,TEMP_105,1,23.22
2024-01-01 08:20:00,105,OCC_105,TEMP_105,1,22.25
2024-01-01 08:25:00,105,OCC_105,TEMP_105,1,23.56
2024-01-01 08:30:00,105,OCC_105,TEMP_105,1,23.39
2024-01-01 08:35:00,105,OCC_105,TEMP_105,1,23.05
2024-01-01 08:40:00,105,OCC_105,TEMP_105,1,23.97
2024-01-01 08:45:00,105,OCC_105,TEMP_105,1,22.9
2024-01-01 08:50:00,105,OCC_105,TEMP_105,1,23.53
2024-01-01 08:55:00,105,OCC_105,TEMP_105,1,24.17
2024-01-01 09:00:00,105,OCC_105,TEMP_105,0,23.75
2024-01-01 09:05:00,105,OCC_105,TEMP_105,0,23.77
2024-01-01 09:10:00,105,OCC_105,TEMP_105,0,24.42
2024-01-01 09:15:00,105,OCC_105,TEMP_105,0,22.7
2024-01-01 09:20:00,105,OCC_105,TEMP_105,0,24.25
2024-01-01 09:25:00,105,OCC_105,TEMP_105,0,23.91
2024-01-01 09:30:00,105,OCC_105,TEMP_105,0,23.6
2024-01-01 09:35:00,105,OCC_105,TEMP_105,0,24.2
2024-01-01 09:40:00,105,OCC_105,TEMP_105,0,24.46
2024-01-01 09:45:00,105,OCC_105,TEMP_105,0,23.39
2024-01-01 09:50:00,105,OCC_105,TEMP_105,0,25.0
2024-01-01 09:55:00,105,OCC_105,TEMP_105,0,23.6
2024-01-01 10:00:00,105,OCC_105,TEMP_105,0,24.53
2024-01-01 10:05:00,105,OCC_105,TEMP_105,0,23.56
2024-01-01 10:10:00,105,OCC_105,TEMP_105,0,23.96
2024-01-01 10:15:00,105,OCC_105,TEMP_105,0,24.34
2024-01-01 10:20:00,105,OCC_105,TEMP_105,0,24.61
2024-01-01 10:25:00,105,OCC_105,TEMP_105,0,24.12
2024-01-01 10:30:00,105,OCC_105,TEMP_105,0,24.36
2024-01-01 10:35:00,105,OCC_105,TEMP_105,0,23.87
2024-01-01 10:40:00,105,OCC_105,TEMP_105,0,24.65
2024-01-01 10:45:00,105,OCC_105,TEMP_105,0,24.47
2024-01-01 10:50:00,105,OCC_105,TEMP_105,0,24.04
2024-01-01 10:55:00,105,OCC_105,TEMP_105,0,25.0
2024-01-01 11:00:00,105,OCC_105,TEMP_105,0,23.76
2024-01-01 11:05:00,105,OCC_105,TEMP_105,0,23.99
2024-01-01 11:10:00,105,OCC_105,TEMP_105,0,23.9
2024-01-01 11:15:00,105,OCC_105,TEMP_105,0,24.63
2024-01-01 11:20:00,105,OCC_105,TEMP_105,0,24.38
2024-01-01 11:25:00,105,OCC_105,TEMP_105,0,24.13
2024-01-01 11:30:00,105,OCC_105,TEMP_105,0,24.33
2024-01-01 11:35:00,105,OCC_105,TEMP_105,0,25.11
2024-01-01 11:40:00,105,OCC_105,TEMP_105,0,24.22
2024-01-01 11:45:00,105,OCC_105,TEMP_105,0,23.55
2024-01-01 11:50:00,105,OCC_105,TEMP_105,0,23.27
2024-01-01 11:55:00,105,OCC_105,TEMP_105,0,23.1
2024-01-01 12:00:00,105,OCC_105,TEMP_105,0,24.1
2024-01-01 12:05:00,105,OCC_105,TEMP_105,0,23.92
2024-01-01 12:10:00,105,OCC_105,TEMP_105,0,23.65
2024-01-01 12:15:00,105,OCC_105,TEMP_105,0,24.41
2024-01-01 12:20:00,105,OCC_105,TEMP_105,0,25.13
2024-01-01 12:25:00,105,OCC_105,TEMP_105,0,24.24
2024-01-01 12:30:00,105,OCC_105,TEMP_105,0,23.95
2024-01-01 12:35:00,105,OCC_105,TEMP_105,0,24.23
2024-01-01 12:40:00,105,OCC_105,TEMP_105,0,24.92
2024-01-01 12:45:00,105,OCC_105,TEMP_105,0,24.97
2024-01-01 12:50:00,105,OCC_105,TEMP_105,0,24.21
2024-01-01 12:55:00,105,OCC_105,TEMP_105,0,24.89
2024-01-01 13:00:00,105,OCC_105,TEMP_105,1,25.83
2024-01-01 13:05:00,105,OCC_105,TEMP_105,1,25.17
2024-01-01 13:10:00,105,OCC_105,TEMP_105,1,24.72
2024-01-01 13:15:00,105,OCC_105,TEMP_105,1,23.95
2024-01-01 13:20:00,105,OCC_105,TEMP_105,1,24.51
2024-01-01 13:25:00,105,OCC_105,TEMP_105,1,24.88
2024-01-01 13:30:00,105,OCC_105,TEMP_105,1,24.08
2024-01-01 13:35:00,105,OCC_105,TEMP_105,1,24.24
2024-01-01 13:40:00,105,OCC_105,TEMP_105,1,24.0
2024-01-01 13:45:00,105,OCC_105,TEMP_105,1,24.5
2024-01-01 13:50:00,105,OCC_105,TEMP_105,1,24.35
2024-01-01 13:55:00,105,OCC_105,TEMP_105,1,24.86
2024-01-01 14:00:00,105,OCC_105,TEMP_105,1,25.13
2024-01-01 14:05:00,105,OCC_105,TEMP_105,1,24.94
2024-01-01 14:10:00,105,OCC_105,TEMP_105,1,25.18
2024-01-01 14:15:00,105,OCC_105,TEMP_105,1,24.75
2024-01-01 14:20:00,105,OCC_105,TEMP_105,1,25.31
2024-01-01 14:25:00,105,OCC_105,TEMP_105,1,23.84
2024-01-01 14:30:00,105,OCC_105,TEMP_105,1,24.92
2024-01-01 14:35:00,105,OCC_105,TEMP_105,1,24.77
2024-01-01 14:40:00,105,OCC_105,TEMP_105,1,25.31
2024-01-01 14:45:00,105,OCC_105,TEMP_105,1,23.55
2024-01-01 14:50:00,105,OCC_105,TEMP_105,1,24.59
2024-01-01 14:55:00,105,OCC_105,TEMP_105,1,23.9
2024-01-01 15:00:00,105,OCC_105,TEMP_105,0,24.37
2024-01-01 15:05:00,105,OCC_105,TEMP_105,0,25.96
2024-01-01 15:10:00,105,OCC_105,TEMP_105,0,24.25
2024-01-01 15:15:00,105,OCC_105,TEMP_105,0,24.29
2024-01-01 15:20:00,105,OCC_105,TEMP_105,0,25.02
2024-01-01 15:25:00,105,OCC_105,TEMP_105,0,25.61
2024-01-01 15:30:00,105,OCC_105,TEMP_105,0,24.77
2024-01-01 15:35:00,105,OCC_105,TEMP_105,0,25.26
2024-01-01 15:40:00,105,OCC_105,TEMP_105,0,24.43
2024-01-01 15:45:00,105,OCC_105,TEMP_105,0,25.57
2024-01-01 15:50:00,105,OCC_105,TEMP_105,0,25.17
2024-01-01 15:55:00,105,OCC_105,TEMP_105,0,25.05
2024-01-01 16:00:00,105,OCC_105,TEMP_105,0,24.97
2024-01-01 16:05:00,105,OCC_105,TEMP_105,0,25.02
2024-01-01 16:10:00,105,OCC_105,TEMP_105,0,25.23
2024-01-01 16:15:00,105,OCC_105,TEMP_105,0,24.68
2024-01-01 16:20:00,105,OCC_105,TEMP_105,0,25.13
2024-01-01 16:25:00,105,OCC_105,TEMP_105,0,25.04
2024-01-01 16:30:00,105,OCC_105,TEMP_105,0,25.13
2024-01-01 16:35:00,105,OCC_105,TEMP_105,0,25.49
2024-01-01 16:40:00,105,OCC_105,TEMP_105,0,25.75
2024-01-01 16:45:00,105,OCC_105,TEMP_105,0,25.16
2024-01-01 16:50:00,105,OCC_105,TEMP_105,0,25.77
2024-01-01 16:55:00,105,OCC_105,TEMP_105,0,25.01
2024-01-01 17:00:00,105,OCC_105,TEMP_105,0,24.98
2024-01-01 17:05:00,105,OCC_105,TEMP_105,0,25.96
2024-01-01 17:10:00,105,OCC_105,TEMP_105,0,24.76
2024-01-01 17:15:00,105,OCC_105,TEMP_105,0,24.97
2024-01-01 17:20:00,105,OCC_105,TEMP_105,0,25.99
2024-01-01 17:25:00,105,OCC_105,TEMP_105,0,24.65
2024-01-01 17:30:00,105,OCC_105,TEMP_105,0,24.54
2024-01-01 17:35:00,105,OCC_105,TEMP_105,0,25.9
2024-01-01 17:40:00,105,OCC_105,TEMP_105,0,25.31
2024-01-01 17:45:00,105,OCC_105,TEMP_105,0,23.39
2024-01-01 17:50:00,105,OCC_105,TEMP_105,0,25.95
2024-01-01 17:55:00,105,OCC_105,TEMP_105,0,26.49
2024-01-01 18:00:00,105,OCC_105,TEMP_105,0,24.84
2024-01-01 18:05:00,105,OCC_105,TEMP_105,0,24.99
2024-01-01 18:10:00,105,OCC_105,TEMP_105,0,25.23
2024-01-01 18:15:00,105,OCC_105,TEMP_105,0,25.58
2024-01-01 18:20:00,105,OCC_105,TEMP_105,0,24.44
2024-01-01 18:25:00,105,OCC_105,TEMP_105,0,25.21
2024-01-01 18:30:00,105,OCC_105,TEMP_105,0,25.51
2024-01-01 18:35:00,105,OCC_105,TEMP_105,0,24.48
2024-01-01 18:40:00,105,OCC_105,TEMP_105,0,25.12
2024-01-01 18:45:00,105,OCC_105,TEMP_105,0,24.79
2024-01-01 18:50:00,105,OCC_105,TEMP_105,0,25.03
2024-01-01 18:55:00,105,OCC_105,TEMP_105,0,25.05
2024-01-01 19:00:00,105,OCC_105,TEMP_105,0,25.12
2024-01-01 19:05:00,105,OCC_105,TEMP_105,0,25.88
2024-01-01 19:10:00,105,OCC_105,TEMP_105,0,25.94
2024-01-01 19:15:00,105,OCC_105,TEMP_105,0,24.44
2024-01-01 19:20:00,105,OCC_105,TEMP_105,0,25.55
2024-01-01 19:25:00,105,OCC_105,TEMP_105,0,25.48
2024-01-01 19:30:00,105,OCC_105,TEMP_105,0,25.78
2024-01-01 19:35:00,105,OCC_105,TEMP_105,0,25.68
2024-01-01 19:40:00,105,OCC_105,TEMP_105,0,25.53
2024-01-01 19:45:00,105,OCC_105,TEMP_105,0,25.63
2024-01-01 19:50:00,105,OCC_105,TEMP_105,0,25.4
2024-01-01 19:55:00,105,OCC_105,TEMP_105,0,25.39
2024-01-01 20:00:00,105,OCC_105,TEMP_105,1,25.42
2024-01-01 20:05:00,105,OCC_105,TEMP_105,1,24.55
2024-01-01 20:10:00,105,OCC_105,TEMP_105,1,24.45
2024-01-01 20:15:00,105,OCC_105,TEMP_105,1,24.88
2024-01-01 20:20:00,105,OCC_105,TEMP_105,1,25.92
2024-01-01 20:25:00,105,OCC_105,TEMP_105,1,26.3
2024-01-01 20:30:00,105,OCC_105,TEMP_105,1,26.27
2024-01-01 20:35:00,105,OCC_105,TEMP_105,1,25.28
2024-01-01 20:40:00,105,OCC_105,TEMP_105,1,25.42
2024-01-01 20:45:00,105,OCC_105,TEMP_105,1,25.57
2024-01-01 20:50:00,105,OCC_105,TEMP_105,1,25.57
2024-01-01 20:55:00,105,OCC_105,TEMP_105,1,26.25
2024-01-01 21:00:00,105,OCC_105,TEMP_105,1,24.7
2024-01-01 21:05:00,105,OCC_105,TEMP_105,1,25.11
2024-01-01 21:10:00,105,OCC_105,TEMP_105,1,26.0
2024-01-01 21:15:00,105,OCC_105,TEMP_105,1,25.98
2024-01-01 21:20:00,105,OCC_105,TEMP_105,1,26.21
2024-01-01 21:25:00,105,OCC_105,TEMP_105,1,25.19
2024-01-01 21:30:00,105,OCC_105,TEMP_105,1,25.14
2024-01-01 21:35:00,105,OCC_105,TEMP_105,1,25.26
2024-01-01 21:40:00,105,OCC_105,TEMP_105,1,26.17
2024-01-01 21:45:00,105,OCC_105,TEMP_105,1,25.53
2024-01-01 21:50:00,105,OCC_105,TEMP_105,1,25.39
2024-01-01 21:55:00,105,OCC_105,TEMP_105,1,25.43
2024-01-01 22:00:00,105,OCC_105,TEMP_105,0,25.75
2024-01-01 22:05:00,105,OCC_105,TEMP_105,0,24.78
2024-01-01 22:10:00,105,OCC_105,TEMP_105,0,25.13
2024-01-01 22:15:00,105,OCC_105,TEMP_105,0,26.05
2024-01-01 22:20:00,105,OCC_105,TEMP_105,0,24.91
2024-01-01 22:25:00,105,OCC_105,TEMP_105,0,25.68
2024-01-01 22:30:00,105,OCC_105,TEMP_105,0,26.22
2024-01-01 22:35:00,105,OCC_105,TEMP_105,0,25.09
2024-01-01 22:40:00,105,OCC_105,TEMP_105,0,25.06
2024-01-01 22:45:00,105,OCC_105,TEMP_105,0,25.23
2024-01-01 22:50:00,105,OCC_105,TEMP_105,0,25.46
2024-01-01 22:55:00,105,OCC_105,TEMP_105,0,25.64
2024-01-01 23:00:00,105,OCC_105,TEMP_105,1,25.81
2024-01-01 23:05:00,105,OCC_105,TEMP_105,1,25.37
2024-01-01 23:10:00,105,OCC_105,TEMP_105,1,26.9
2024-01-01 23:15:00,105,OCC_105,TEMP_105,1,26.47
2024-01-01 23:20:00,105,OCC_105,TEMP_105,1,25.67
2024-01-01 23:25:00,105,OCC_105,TEMP_105,1,25.72
2024-01-01 23:30:00,105,OCC_105,TEMP_105,1,25.94
2024-01-01 23:35:00,105,OCC_105,TEMP_105,1,25.95
2024-01-01 23:40:00,105,OCC_105,TEMP_105,1,25.02
2024-01-01 23:45:00,105,OCC_105,TEMP_105,1,25.94
2024-01-01 23:50:00,105,OCC_105,TEMP_105,1,26.06
2024-01-01 23:55:00,105,OCC_105,TEMP_105,1,26.01
2024-01-02 00:00:00,105,OCC_105,TEMP_105,1,26.17
2024-01-02 00:05:00,105,OCC_105,TEMP_105,1,26.14
2024-01-02 00:10:00,105,OCC_105,TEMP_105,1,25.21
2024-01-02 00:15:00,105,OCC_105,TEMP_105,1,26.18
2024-01-02 00:20:00,105,OCC_105,TEMP_105,1,26.76
2024-01-02 00:25:00,105,OCC_105,TEMP_105,1,26.2
2024-01-02 00:30:00,105,OCC_105,TEMP_105,1,25.8
2024-01-02 00:35:00,105,OCC_105,TEMP_105,1,25.98
2024-01-02 00:40:00,105,OCC_105,TEMP_105,1,24.51
2024-01-02 00:45:00,105,OCC_105,TEMP_105,1,26.62
2024-01-02 00:50:00,105,OCC_105,TEMP_105,1,26.1
2024-01-02 00:55:00,105,OCC_105,TEMP_105,1,26.14
2024-01-02 01:00:00,105,OCC_105,TEMP_105,1,25.95
2024-01-02 01:05:00,105,OCC_105,TEMP_105,1,26.14
2024-01-02 01:10:00,105,OCC_105,TEMP_105,1,26.1
2024-01-02 01:15:00,105,OCC_105,TEMP_105,1,26.4
2024-01-02 01:20:00,105,OCC_105,TEMP_105,1,26.48
2024-01-02 01:25:00,105,OCC_105,TEMP_105,1,25.85
2024-01-02 01:30:00,105,OCC_105,TEMP_105,1,26.3
2024-01-02 01:35:00,105,OCC_105,TEMP_105,1,25.18
2024-01-02 01:40:00,105,OCC_105,TEMP_105,1,25.43
2024-01-02 01:45:00,105,OCC_105,TEMP_105,1,26.25
2024-01-02 01:50:00,105,OCC_105,TEMP_105,1,25.94
2024-01-02 01:55:00,105,OCC_105,TEMP_105,1,26.25
2024-01-02 02:00:00,105,OCC_105,TEMP_105,1,24.93
2024-01-02 02:05:00,105,OCC_105,TEMP_105,1,25.94
2024-01-02 02:10:00,105,OCC_105,TEMP_105,1,25.75
2024-01-02 02:15:00,105,OCC_105,TEMP_105,1,26.05
2024-01-02 02:20:00,105,OCC_105,TEMP_105,1,26.08
2024-01-02 02:25:00,105,OCC_105,TEMP_105,1,25.6
2024-01-02 02:30:00,105,OCC_105,TEMP_105,1,26.12
2024-01-02 02:35:00,105,OCC_105,TEMP_105,1,26.7
2024-01-02 02:40:00,105,OCC_105,TEMP_105,1,25.67
2024-01-02 02:45:00,105,OCC_105,TEMP_105,1,25.93
2024-01-02 02:50:00,105,OCC_105,TEMP_105,1,26.53
2024-01-02 02:55:00,105,OCC_105,TEMP_105,1,26.05
2024-01-02 03:00:00,105,OCC_105,TEMP_105,1,26.38
2024-01-02 03:05:00,105,OCC_105,TEMP_105,1,26.11
2024-01-02 03:10:00,105,OCC_105,TEMP_105,1,25.76
2024-01-02 03:15:00,105,OCC_105,TEMP_105,1,25.88
2024-01-02 03:20:00,105,OCC_105,TEMP_105,1,25.94
2024-01-02 03:25:00,105,OCC_105,TEMP_105,1,25.78
2024-01-02 03:30:00,105,OCC_105,TEMP_105,1,25.61
2024-01-02 03:35:00,105,OCC_105,TEMP_105,1,26.1
2024-01-02 03:40:00,105,OCC_105,TEMP_105,1,26.18
2024-01-02 03:45:00,105,OCC_105,TEMP_105,1,26.54
2024-01-02 03:50:00,105,OCC_105,TEMP_105,1,26.17
2024-01-02 03:55:00,105,OCC_105,TEMP_105,1,26.29
2024-01-02 04:00:00,105,OCC_105,TEMP_105,1,25.88
2024-01-02 04:05:00,105,OCC_105,TEMP_105,1,26.3
2024-01-02 04:10:00,105,OCC_105,TEMP_105,1,26.78
2024-01-02 04:15:00,105,OCC_105,TEMP_105,1,26.93
2024-01-02 04:20:00,105,OCC_105,TEMP_105,1,26.05
2024-01-02 04:25:00,105,OCC_105,TEMP_105,1,26.28
2024-01-02 04:30:00,105,OCC_105,TEMP_105,1,26.4
2024-01-02 04:35:00,105,OCC_105,TEMP_105,1,25.55
2024-01-02 04:40:00,105,OCC_105,TEMP_105,1,25.65
2024-01-02 04:45:00,105,OCC_105,TEMP_105,1,26.41
2024-01-02 04:50:00,105,OCC_105,TEMP_105,1,26.77
2024-01-02 04:55:00,105,OCC_105,TEMP_105,1,26.95
2024-01-02 05:00:00,105,OCC_105,TEMP_105,1,26.13
2024-01-02 05:05:00,105,OCC_105,TEMP_105,1,25.3
2024-01-02 05:10:00,105,OCC_105,TEMP_105,1,26.42
2024-01-02 05:15:00,105,OCC_105,TEMP_105,1,25.56
2024-01-02 05:20:00,105,OCC_105,TEMP_105,1,25.64
2024-01-02 05:25:00,105,OCC_105,TEMP_105,1,25.66
2024-01-02 05:30:00,105,OCC_105,TEMP_105,1,25.86
2024-01-02 05:35:00,105,OCC_105,TEMP_105,1,25.67
2024-01-02 05:40:00,105,OCC_105,TEMP_105,1,24.89
2024-01-02 05:45:00,105,OCC_105,TEMP_105,1,25.92
2024-01-02 05:50:00,105,OCC_105,TEMP_105,1,25.39
2024-01-02 05:55:00,105,OCC_105,TEMP_105,1,25.29
2024-01-02 06:00:00,105,OCC_105,TEMP_105,0,27.06
2024-01-02 06:05:00,105,OCC_105,TEMP_105,0,25.77
2024-01-02 06:10:00,105,OCC_105,TEMP_105,0,26.4
2024-01-02 06:15:00,105,OCC_105,TEMP_105,0,26.5
2024-01-02 06:20:00,105,OCC_105,TEMP_105,0,25.72
2024-01-02 06:25:00,105,OCC_105,TEMP_105,0,25.94
2024-01-02 06:30:00,105,OCC_105,TEMP_105,0,26.21
2024-01-02 06:35:00,105,OCC_105,TEMP_105,0,26.66
2024-01-02 06:40:00,105,OCC_105,TEMP_105,0,25.94
2024-01-02 06:45:00,105,OCC_105,TEMP_105,0,25.74
2024-01-02 06:50:00,105,OCC_105,TEMP_105,0,26.26
2024-01-02 06:55:00,105,OCC_105,TEMP_105,0,26.24
2024-01-02 07:00:00,105,OCC_105,TEMP_105,1,25.33
2024-01-02 07:05:00,105,OCC_105,TEMP_105,1,26.87
2024-01-02 07:10:00,105,OCC_105,TEMP_105,1,25.55
2024-01-02 07:15:00,105,OCC_105,TEMP_105,1,25.81
2024-01-02 07:20:00,105,OCC_105,TEMP_105,1,26.88
2024-01-02 07:25:00,105,OCC_105,TEMP_105,1,24.64
2024-01-02 07:30:00,105,OCC_105,TEMP_105,1,25.99
2024-01-02 07:35:00,105,OCC_105,TEMP_105,1,26.7
2024-01-02 07:40:00,105,OCC_105,TEMP_105,1,25.47
2024-01-02 07:45:00,105,OCC_105,TEMP_105,1,26.45
2024-01-02 07:50:00,105,OCC_105,TEMP_105,1,25.72
2024-01-02 07:55:00,105,OCC_105,TEMP_105,1,25.35
2024-01-02 08:00:00,105,OCC_105,TEMP_105,1,26.8
2024-01-02 08:05:00,105,OCC_105,TEMP_105,1,25.9
2024-01-02 08:10:00,105,OCC_105,TEMP_105,1,26.57
2024-01-02 08:15:00,105,OCC_105,TEMP_105,1,25.43
2024-01-02 08:20:00,105,OCC_105,TEMP_105,1,25.86
2024-01-02 08:25:00,105,OCC_105,TEMP_105,1,25.47
2024-01-02 08:30:00,105,OCC_105,TEMP_105,1,25.92
2024-01-02 08:35:00,105,OCC_105,TEMP_105,1,26.08
2024-01-02 08:40:00,105,OCC_105,TEMP_105,1,27.63
2024-01-02 08:45:00,105,OCC_105,TEMP_105,1,26.09
2024-01-02 08:50:00,105,OCC_105,TEMP_105,1,25.3
2024-01-02 08:55:00,105,OCC_105,TEMP_105,1,25.92
2024-01-02 09:00:00,105,OCC_105,TEMP_105,0,25.77
2024-01-02 09:05:00,105,OCC_105,TEMP_105,0,25.58
2024-01-02 09:10:00,105,OCC_105,TEMP_105,0,25.35
2024-01-02 09:15:00,105,OCC_105,TEMP_105,0,25.97
2024-01-02 09:20:00,105,OCC_105,TEMP_105,0,25.42
2024-01-02 09:25:00,105,OCC_105,TEMP_105,0,24.74
2024-01-02 09:30:00,105,OCC_105,TEMP_105,0,25.36
2024-01-02 09:35:00,105,OCC_105,TEMP_105,0,26.24
2024-01-02 09:40:00,105,OCC_105,TEMP_105,0,25.59
2024-01-02 09:45:00,105,OCC_105,TEMP_105,0,26.4
2024-01-02 09:50:00,105,OCC_105,TEMP_105,0,25.81
2024-01-02 09:55:00,105,OCC_105,TEMP_105,0,26.02
2024-01-02 10:00:00,105,OCC_105,TEMP_105,0,24.98
